ridelog_id,ride_id,visitor_id,employee_id,start_time,ride_duration_seconds,end_time,queue_time_seconds,satisfaction_rating
16577,18,509,142,2025-10-29 15:17:14.260747,156,2025-10-29 15:19:50.260747,428,5
16578,21,618,339,2025-03-23 10:39:53.260755,193,2025-03-23 10:43:06.260755,1231,2
16579,48,1081,110,2024-12-24 15:02:44.260762,157,2024-12-24 15:05:21.260762,436,4
16580,8,2140,86,2024-12-28 12:18:54.260770,176,2024-12-28 12:21:50.260770,2205,2
16581,6,784,215,2025-03-08 18:31:58.260778,206,2025-03-08 18:35:24.260778,3293,5
16582,20,1394,257,2025-08-03 10:06:27.260786,153,2025-08-03 10:09:00.260786,3262,1
16583,2,1436,286,2025-11-01 10:22:24.260793,276,2025-11-01 10:27:00.260793,139,1
16584,45,771,133,2025-06-02 12:56:56.260801,210,2025-06-02 13:00:26.260801,62,4
16585,22,1977,222,2025-02-08 18:23:11.260809,152,2025-02-08 18:25:43.260809,2646,2
16586,21,2241,253,2025-10-08 10:49:47.260816,109,2025-10-08 10:51:36.260816,1093,2
16587,6,1141,205,2025-01-01 20:43:20.260824,99,2025-01-01 20:44:59.260824,3250,4
16588,32,707,159,2025-07-04 21:11:16.260832,30,2025-07-04 21:11:46.260832,2655,2
16589,6,1299,135,2025-11-22 10:22:01.260839,111,2025-11-22 10:23:52.260839,1129,5
16590,13,624,127,2024-12-13 20:16:13.260847,264,2024-12-13 20:20:37.260847,128,3
16591,1,741,246,2025-01-01 16:39:50.260855,286,2025-01-01 16:44:36.260855,3047,2
16592,22,197,285,2025-10-24 20:33:26.260862,56,2025-10-24 20:34:22.260862,2390,1
16593,24,2338,51,2025-02-17 09:33:51.260870,176,2025-02-17 09:36:47.260870,3187,5
16594,41,1510,205,2025-03-07 12:21:33.260878,119,2025-03-07 12:23:32.260878,2427,5
16595,30,766,240,2025-05-19 14:32:41.260886,236,2025-05-19 14:36:37.260886,1132,3
16596,22,1435,373,2025-08-02 15:16:20.260894,227,2025-08-02 15:20:07.260894,3261,1
16597,44,1447,79,2025-07-13 19:35:28.260901,92,2025-07-13 19:37:00.260901,1926,4
16598,12,1322,179,2025-05-17 21:39:28.260909,255,2025-05-17 21:43:43.260909,2500,4
16599,26,1011,350,2025-02-03 18:49:48.260917,282,2025-02-03 18:54:30.260917,1722,1
16600,4,88,325,2024-11-25 16:16:08.260927,270,2024-11-25 16:20:38.260927,3390,3
16601,19,176,14,2025-05-30 20:18:59.260935,264,2025-05-30 20:23:23.260935,697,3
16602,16,2326,94,2025-09-03 19:37:41.260943,159,2025-09-03 19:40:20.260943,735,2
16603,12,1367,23,2025-10-26 20:49:54.260950,66,2025-10-26 20:51:00.260950,2118,1
16604,33,1321,80,2025-06-22 12:24:33.260958,210,2025-06-22 12:28:03.260958,2572,4
16605,21,2472,344,2025-08-31 21:30:20.260965,230,2025-08-31 21:34:10.260965,1689,2
16606,36,1440,43,2025-05-02 17:16:37.260973,254,2025-05-02 17:20:51.260973,2091,5
16607,9,1843,56,2025-03-16 19:33:20.260981,68,2025-03-16 19:34:28.260981,3216,3
16608,39,33,107,2025-10-24 21:44:56.260988,152,2025-10-24 21:47:28.260988,2955,1
16609,42,1052,245,2025-04-07 17:55:41.260996,188,2025-04-07 17:58:49.260996,2133,4
16610,45,209,365,2025-04-18 21:30:59.261004,48,2025-04-18 21:31:47.261004,40,4
16611,8,1618,94,2025-08-24 21:20:14.261011,208,2025-08-24 21:23:42.261011,663,1
16612,20,248,102,2025-10-26 21:32:06.261019,152,2025-10-26 21:34:38.261019,3045,4
16613,10,1382,22,2025-06-07 17:00:34.261026,63,2025-06-07 17:01:37.261026,2903,4
16614,32,790,386,2025-05-02 16:33:43.261034,300,2025-05-02 16:38:43.261034,789,5
16615,28,18,106,2025-01-24 13:23:06.261043,58,2025-01-24 13:24:04.261043,3022,1
16616,10,2261,215,2025-09-30 18:57:14.261050,214,2025-09-30 19:00:48.261050,1770,5
16617,8,1747,190,2024-12-12 11:51:18.261058,271,2024-12-12 11:55:49.261058,580,3
16618,47,1118,30,2025-04-27 16:04:41.261066,163,2025-04-27 16:07:24.261066,2904,1
16619,33,857,155,2024-11-24 19:36:39.261074,75,2024-11-24 19:37:54.261074,773,4
16620,47,1041,221,2025-01-25 11:29:21.261082,100,2025-01-25 11:31:01.261082,2955,2
16621,49,1263,37,2025-08-29 12:28:57.261089,56,2025-08-29 12:29:53.261089,1071,4
16622,13,1691,326,2025-10-01 09:56:00.261097,246,2025-10-01 10:00:06.261097,209,4
16623,44,2225,16,2025-09-10 20:50:39.261105,158,2025-09-10 20:53:17.261105,3577,1
16624,35,298,124,2025-05-20 18:41:24.261112,102,2025-05-20 18:43:06.261112,2441,4
16625,29,1087,20,2025-08-19 14:04:51.261120,179,2025-08-19 14:07:50.261120,2291,2
16626,5,998,330,2025-02-11 16:22:28.261128,179,2025-02-11 16:25:27.261128,3105,1
16627,3,2411,358,2025-10-27 14:13:52.261136,153,2025-10-27 14:16:25.261136,3080,2
16628,37,2316,229,2025-08-24 09:36:45.261143,227,2025-08-24 09:40:32.261143,1343,4
16629,41,500,379,2025-07-22 15:04:14.261151,238,2025-07-22 15:08:12.261151,2335,3
16630,6,914,330,2024-12-09 19:01:04.261158,140,2024-12-09 19:03:24.261158,2829,1
16631,48,217,236,2025-06-30 13:51:26.261166,253,2025-06-30 13:55:39.261166,1956,3
16632,42,646,315,2025-07-07 21:06:39.261174,66,2025-07-07 21:07:45.261174,1398,2
16633,16,1005,214,2025-03-23 11:45:36.261181,34,2025-03-23 11:46:10.261181,1691,3
16634,35,1310,160,2024-12-23 13:04:42.261189,271,2024-12-23 13:09:13.261189,455,3
16635,18,1722,145,2025-10-26 12:27:31.261197,217,2025-10-26 12:31:08.261197,2473,5
16636,11,968,218,2025-06-10 17:00:24.261204,238,2025-06-10 17:04:22.261204,566,5
16637,23,784,394,2025-02-07 21:46:14.261212,127,2025-02-07 21:48:21.261212,1027,3
16638,47,922,145,2025-09-07 20:46:49.261220,181,2025-09-07 20:49:50.261220,3335,3
16639,11,1473,386,2025-03-01 18:17:02.261228,271,2025-03-01 18:21:33.261228,2272,5
16640,29,1721,66,2025-10-19 10:29:04.261235,270,2025-10-19 10:33:34.261235,3032,1
16641,42,2075,29,2025-08-19 09:48:15.261243,151,2025-08-19 09:50:46.261243,2776,4
16642,27,1516,238,2024-11-28 16:01:39.261252,291,2024-11-28 16:06:30.261252,569,3
16643,9,2310,379,2025-04-03 10:33:16.261260,259,2025-04-03 10:37:35.261260,3176,1
16644,35,647,132,2025-04-28 16:37:03.261267,224,2025-04-28 16:40:47.261267,1925,4
16645,9,1134,286,2025-02-15 16:30:51.261275,267,2025-02-15 16:35:18.261275,1177,3
16646,18,1457,189,2024-12-02 12:30:13.261283,231,2024-12-02 12:34:04.261283,294,3
16647,44,1503,204,2025-01-02 10:26:51.261291,87,2025-01-02 10:28:18.261291,2795,2
16648,21,624,162,2025-02-05 21:09:28.261298,252,2025-02-05 21:13:40.261298,1969,4
16649,48,1637,334,2025-06-01 18:10:31.261306,139,2025-06-01 18:12:50.261306,794,5
16650,36,1810,152,2025-06-19 15:59:03.261314,51,2025-06-19 15:59:54.261314,3586,1
16651,1,267,344,2025-10-12 09:01:25.261321,188,2025-10-12 09:04:33.261321,3134,4
16652,27,778,251,2025-01-02 18:58:41.261329,290,2025-01-02 19:03:31.261329,562,1
16653,45,668,82,2025-04-12 16:18:03.261337,93,2025-04-12 16:19:36.261337,1500,5
16654,40,54,25,2025-11-24 18:44:29.261344,225,2025-11-24 18:48:14.261344,1959,2
16655,38,395,345,2025-10-27 10:32:13.261352,209,2025-10-27 10:35:42.261352,2196,2
16656,29,512,105,2025-09-18 14:40:43.261359,154,2025-09-18 14:43:17.261359,1096,4
16657,40,801,281,2024-12-07 21:25:24.261367,188,2024-12-07 21:28:32.261367,3513,2
16658,19,325,220,2025-10-19 17:00:24.261375,235,2025-10-19 17:04:19.261375,3247,2
16659,24,96,158,2025-10-07 09:33:58.261382,151,2025-10-07 09:36:29.261382,3224,1
16660,44,2027,89,2025-06-04 21:15:51.261390,52,2025-06-04 21:16:43.261390,2146,3
16661,1,174,232,2025-04-06 09:00:31.261398,95,2025-04-06 09:02:06.261398,70,1
16662,36,344,383,2025-10-24 09:06:00.261405,152,2025-10-24 09:08:32.261405,2377,5
16663,23,2253,205,2025-09-09 21:08:08.261413,280,2025-09-09 21:12:48.261413,1488,4
16664,13,55,258,2025-09-26 11:44:25.261421,105,2025-09-26 11:46:10.261421,2431,4
16665,30,1771,162,2025-02-11 12:55:39.261435,72,2025-02-11 12:56:51.261435,1602,2
16666,49,710,16,2025-11-03 14:06:54.261444,185,2025-11-03 14:09:59.261444,88,3
16667,37,2274,176,2025-11-06 10:59:53.261451,253,2025-11-06 11:04:06.261451,1350,3
16668,11,1641,152,2025-10-16 21:58:57.261459,164,2025-10-16 22:01:41.261459,183,2
16669,7,1815,130,2025-02-18 10:46:24.261466,156,2025-02-18 10:49:00.261466,3473,1
16670,35,1714,39,2025-02-08 12:50:17.261478,179,2025-02-08 12:53:16.261478,1342,5
16671,11,2350,359,2025-01-27 10:00:50.261486,185,2025-01-27 10:03:55.261486,2179,2
16672,49,220,209,2025-05-13 16:27:39.261494,31,2025-05-13 16:28:10.261494,726,3
16673,43,428,151,2025-03-04 16:53:04.261501,121,2025-03-04 16:55:05.261501,449,3
16674,47,141,12,2025-11-04 10:18:39.261509,241,2025-11-04 10:22:40.261509,1834,2
16675,40,1968,77,2025-06-21 10:05:50.261517,218,2025-06-21 10:09:28.261517,1980,5
16676,48,2193,69,2025-04-21 12:53:11.261525,202,2025-04-21 12:56:33.261525,2184,3
16677,21,158,143,2025-02-11 11:47:09.261533,50,2025-02-11 11:47:59.261533,3124,3
16678,47,105,60,2025-05-23 10:36:24.261540,239,2025-05-23 10:40:23.261540,3230,2
16679,3,1950,320,2025-07-16 21:08:58.261548,213,2025-07-16 21:12:31.261548,2131,1
16680,30,289,386,2025-01-26 14:32:40.261556,224,2025-01-26 14:36:24.261556,767,2
16681,24,632,320,2025-05-11 10:27:28.261563,193,2025-05-11 10:30:41.261563,3205,2
16682,38,1209,164,2025-09-11 10:04:57.261571,274,2025-09-11 10:09:31.261571,2324,1
16683,3,1241,215,2025-03-21 09:55:50.261579,48,2025-03-21 09:56:38.261579,1924,4
16684,37,1055,269,2025-09-06 14:16:54.261589,77,2025-09-06 14:18:11.261589,250,1
16685,33,279,258,2025-06-23 21:52:38.261597,164,2025-06-23 21:55:22.261597,625,1
16686,22,225,376,2025-05-09 14:20:02.261604,123,2025-05-09 14:22:05.261604,2475,5
16687,31,1907,261,2025-09-05 20:17:59.261612,238,2025-09-05 20:21:57.261612,436,4
16688,46,1711,40,2025-09-05 20:05:54.261619,125,2025-09-05 20:07:59.261619,2525,1
16689,12,84,39,2025-03-04 19:50:09.261627,289,2025-03-04 19:54:58.261627,3570,2
16690,45,1592,163,2025-06-11 21:16:40.261635,213,2025-06-11 21:20:13.261635,512,5
16691,14,2140,41,2025-03-01 09:21:44.261643,219,2025-03-01 09:25:23.261643,2914,5
16692,12,8,173,2025-03-31 14:39:53.261650,144,2025-03-31 14:42:17.261650,327,4
16693,27,1655,162,2025-06-09 09:56:10.261658,187,2025-06-09 09:59:17.261658,2863,5
16694,13,479,235,2025-06-27 11:16:41.261666,134,2025-06-27 11:18:55.261666,1816,1
16695,24,108,382,2025-09-15 15:13:15.261673,218,2025-09-15 15:16:53.261673,562,5
16696,38,1295,218,2025-05-17 11:14:07.261681,281,2025-05-17 11:18:48.261681,1986,5
16697,47,2285,298,2024-12-22 16:40:20.261689,267,2024-12-22 16:44:47.261689,767,5
16698,48,2015,363,2025-06-30 17:28:31.261696,87,2025-06-30 17:29:58.261696,86,2
16699,9,1628,17,2025-09-22 19:12:09.261704,40,2025-09-22 19:12:49.261704,832,4
16700,8,629,113,2025-11-23 11:01:25.261712,109,2025-11-23 11:03:14.261712,1641,1
16701,37,1411,35,2025-10-09 20:13:39.261719,138,2025-10-09 20:15:57.261719,2394,5
16702,15,1243,204,2025-01-02 11:00:15.261727,78,2025-01-02 11:01:33.261727,2942,3
16703,7,1489,163,2025-10-01 21:33:26.261753,71,2025-10-01 21:34:37.261753,2024,1
16704,24,1173,357,2025-04-08 15:53:46.261761,246,2025-04-08 15:57:52.261761,481,2
16705,49,1381,262,2025-04-02 13:19:33.261769,139,2025-04-02 13:21:52.261769,2689,4
16706,16,2102,74,2025-08-31 11:32:47.261777,223,2025-08-31 11:36:30.261777,1522,2
16707,24,1163,299,2025-03-19 17:00:31.261785,120,2025-03-19 17:02:31.261785,160,2
16708,43,1694,211,2025-08-17 18:03:02.261793,269,2025-08-17 18:07:31.261793,1973,4
16709,7,1882,116,2025-06-24 18:27:14.261801,49,2025-06-24 18:28:03.261801,2708,1
16710,43,427,171,2025-11-08 20:37:58.261809,251,2025-11-08 20:42:09.261809,478,2
16711,28,1316,72,2025-05-11 15:25:55.261816,201,2025-05-11 15:29:16.261816,798,5
16712,2,2394,73,2025-04-09 21:53:27.261824,87,2025-04-09 21:54:54.261824,213,2
16713,34,511,353,2025-08-27 18:24:02.261832,111,2025-08-27 18:25:53.261832,527,1
16714,38,441,194,2025-01-05 11:50:45.261840,167,2025-01-05 11:53:32.261840,2313,3
16715,3,1770,155,2025-01-17 15:41:19.261848,152,2025-01-17 15:43:51.261848,1557,3
16716,1,1656,236,2025-01-16 18:04:58.261856,291,2025-01-16 18:09:49.261856,1829,4
16717,31,922,155,2025-01-02 09:16:50.261864,46,2025-01-02 09:17:36.261864,2484,4
16718,23,2027,295,2024-11-24 16:07:26.261872,297,2024-11-24 16:12:23.261872,1732,2
16719,20,2276,188,2025-06-25 18:20:55.261880,89,2025-06-25 18:22:24.261880,1575,3
16720,16,1114,209,2025-07-16 14:40:32.261888,52,2025-07-16 14:41:24.261888,1423,4
16721,46,790,73,2025-07-12 20:19:58.261896,274,2025-07-12 20:24:32.261896,2743,3
16722,32,396,96,2025-04-30 14:29:29.261904,32,2025-04-30 14:30:01.261904,2833,1
16723,17,828,334,2025-09-25 12:44:52.261912,150,2025-09-25 12:47:22.261912,1350,5
16724,18,565,11,2025-01-04 16:07:22.261920,96,2025-01-04 16:08:58.261920,104,3
16725,4,2204,4,2025-08-15 13:10:29.261928,203,2025-08-15 13:13:52.261928,2024,4
16726,35,792,51,2025-03-12 20:37:13.261936,294,2025-03-12 20:42:07.261936,2694,3
16727,40,503,294,2025-01-03 11:33:58.261944,112,2025-01-03 11:35:50.261944,1215,4
16728,36,781,51,2025-04-01 21:13:09.261952,51,2025-04-01 21:14:00.261952,375,4
16729,23,334,48,2025-08-28 21:29:49.261961,107,2025-08-28 21:31:36.261961,3339,1
16730,15,491,292,2025-05-15 15:20:16.261969,141,2025-05-15 15:22:37.261969,1855,4
16731,13,1631,281,2025-02-24 19:18:08.261977,255,2025-02-24 19:22:23.261977,1117,4
16732,14,2376,133,2025-03-14 13:49:38.261985,83,2025-03-14 13:51:01.261985,162,1
16733,14,2049,330,2025-06-29 15:44:19.261993,82,2025-06-29 15:45:41.261993,3051,5
16734,37,1384,69,2025-06-02 19:17:41.262001,274,2025-06-02 19:22:15.262001,2314,1
16735,5,2235,361,2025-10-25 12:57:46.262009,244,2025-10-25 13:01:50.262009,309,3
16736,22,2317,338,2025-11-09 20:01:09.262017,275,2025-11-09 20:05:44.262017,1648,2
16737,28,2171,375,2024-12-30 10:54:19.262024,198,2024-12-30 10:57:37.262024,3470,5
16738,45,552,23,2025-07-28 15:26:20.262032,55,2025-07-28 15:27:15.262032,1250,1
16739,4,1243,14,2025-02-09 13:22:57.262041,295,2025-02-09 13:27:52.262041,277,3
16740,50,1440,180,2025-08-13 17:35:11.262049,52,2025-08-13 17:36:03.262049,3247,2
16741,38,1210,87,2025-08-06 11:15:19.262057,96,2025-08-06 11:16:55.262057,1171,4
16742,29,336,381,2025-06-07 20:15:13.262065,295,2025-06-07 20:20:08.262065,1220,5
16743,37,390,48,2025-05-30 15:26:32.262073,261,2025-05-30 15:30:53.262073,3160,5
16744,35,2352,355,2025-09-03 11:49:48.262081,152,2025-09-03 11:52:20.262081,3510,4
16745,20,1703,313,2025-03-01 18:46:48.262089,30,2025-03-01 18:47:18.262089,1651,2
16746,35,1536,161,2025-04-26 14:49:30.262097,57,2025-04-26 14:50:27.262097,1030,4
16747,35,1998,294,2024-12-16 14:19:38.262105,279,2024-12-16 14:24:17.262105,1903,2
16748,20,1798,6,2025-01-04 11:42:00.262113,268,2025-01-04 11:46:28.262113,3051,5
16749,2,972,149,2025-08-03 20:39:35.262121,136,2025-08-03 20:41:51.262121,199,2
16750,18,226,27,2025-11-24 10:12:14.262129,107,2025-11-24 10:14:01.262129,1807,1
16751,30,1845,325,2025-01-03 16:40:25.262137,215,2025-01-03 16:44:00.262137,1457,5
16752,42,29,134,2025-10-18 21:39:04.262145,67,2025-10-18 21:40:11.262145,514,2
16753,29,604,296,2025-05-21 19:29:30.262153,31,2025-05-21 19:30:01.262153,3335,3
16754,39,965,153,2025-11-20 10:58:19.262161,175,2025-11-20 11:01:14.262161,924,2
16755,22,981,325,2025-10-10 10:59:05.262169,204,2025-10-10 11:02:29.262169,767,2
16756,29,1013,190,2025-05-26 20:49:33.262177,104,2025-05-26 20:51:17.262177,3109,5
16757,46,1659,79,2025-09-30 19:24:53.262185,140,2025-09-30 19:27:13.262185,3346,2
16758,10,725,46,2025-09-07 12:04:22.262193,185,2025-09-07 12:07:27.262193,301,4
16759,20,689,61,2025-07-23 18:17:10.262201,71,2025-07-23 18:18:21.262201,230,3
16760,16,2363,81,2025-02-17 10:07:22.262208,176,2025-02-17 10:10:18.262208,1922,4
16761,6,909,273,2025-02-18 16:56:46.262232,97,2025-02-18 16:58:23.262232,2954,4
16762,17,2327,48,2025-05-01 14:02:36.262240,120,2025-05-01 14:04:36.262240,1593,4
16763,6,1312,33,2025-10-23 15:12:57.262248,75,2025-10-23 15:14:12.262248,2831,5
16764,22,840,18,2025-01-21 16:56:40.262255,262,2025-01-21 17:01:02.262255,3557,1
16765,18,2415,36,2025-05-22 09:23:56.262263,221,2025-05-22 09:27:37.262263,3040,3
16766,32,331,310,2025-04-14 20:38:48.262271,284,2025-04-14 20:43:32.262271,267,1
16767,28,397,387,2025-09-15 10:55:51.262279,221,2025-09-15 10:59:32.262279,1511,1
16768,42,1845,89,2025-05-19 10:02:41.262287,214,2025-05-19 10:06:15.262287,292,5
16769,10,385,355,2025-01-19 17:53:05.262298,121,2025-01-19 17:55:06.262298,1417,2
16770,41,1849,365,2025-10-24 09:41:37.262307,128,2025-10-24 09:43:45.262307,3328,2
16771,22,1602,148,2025-07-12 13:14:00.262315,286,2025-07-12 13:18:46.262315,2094,5
16772,28,263,100,2025-11-06 11:29:31.262323,288,2025-11-06 11:34:19.262323,762,5
16773,15,2456,363,2025-08-01 11:48:00.262331,33,2025-08-01 11:48:33.262331,2492,3
16774,43,944,31,2024-12-13 15:21:25.262339,184,2024-12-13 15:24:29.262339,3599,4
16775,29,990,21,2025-02-08 13:09:28.262347,66,2025-02-08 13:10:34.262347,1292,1
16776,7,1067,128,2024-12-30 15:40:12.262355,52,2024-12-30 15:41:04.262355,372,2
16777,50,1786,357,2025-02-14 09:53:40.262363,184,2025-02-14 09:56:44.262363,1279,5
16778,34,847,290,2025-02-28 11:24:55.262371,31,2025-02-28 11:25:26.262371,3070,5
16779,32,1060,230,2025-08-15 11:55:25.262379,295,2025-08-15 12:00:20.262379,1404,4
16780,2,1482,185,2025-04-11 15:47:14.262387,127,2025-04-11 15:49:21.262387,555,5
16781,26,1543,165,2024-12-04 19:06:05.262395,56,2024-12-04 19:07:01.262395,2262,1
16782,45,1562,257,2025-06-19 12:05:47.262403,234,2025-06-19 12:09:41.262403,2791,2
16783,11,1387,57,2025-10-24 16:21:14.262411,165,2025-10-24 16:23:59.262411,3056,4
16784,25,1145,311,2025-01-23 17:55:54.262419,157,2025-01-23 17:58:31.262419,2329,4
16785,19,2206,159,2025-03-26 10:17:06.262435,211,2025-03-26 10:20:37.262435,2015,3
16786,20,1281,23,2025-07-11 11:27:46.262443,54,2025-07-11 11:28:40.262443,3078,4
16787,33,1599,107,2025-06-28 11:37:14.262451,258,2025-06-28 11:41:32.262451,2687,2
16788,17,2319,102,2025-11-09 21:24:42.262459,164,2025-11-09 21:27:26.262459,3282,1
16789,30,1983,369,2025-07-16 20:24:56.262467,44,2025-07-16 20:25:40.262467,2221,5
16790,18,313,331,2025-09-28 13:12:32.262480,212,2025-09-28 13:16:04.262480,850,1
16791,32,1141,304,2025-08-13 20:32:55.262488,154,2025-08-13 20:35:29.262488,2839,1
16792,40,1942,357,2025-10-23 15:31:19.262496,165,2025-10-23 15:34:04.262496,1427,2
16793,45,2393,391,2024-11-27 20:08:44.262504,284,2024-11-27 20:13:28.262504,139,3
16794,4,1202,99,2025-02-21 20:38:53.262512,260,2025-02-21 20:43:13.262512,2569,4
16795,32,2165,130,2025-06-17 13:55:03.262520,124,2025-06-17 13:57:07.262520,1554,3
16796,19,1700,251,2025-05-26 17:18:42.262528,121,2025-05-26 17:20:43.262528,3301,3
16797,3,1779,225,2025-03-27 13:15:35.262536,209,2025-03-27 13:19:04.262536,2390,3
16798,38,174,296,2025-01-30 13:31:56.262544,156,2025-01-30 13:34:32.262544,1910,5
16799,28,749,359,2025-06-05 11:50:32.262552,262,2025-06-05 11:54:54.262552,452,1
16800,38,2203,110,2025-01-27 16:51:52.262560,134,2025-01-27 16:54:06.262560,3167,1
16801,6,1683,9,2025-09-03 19:19:21.262568,42,2025-09-03 19:20:03.262568,2256,3
16802,40,1808,122,2025-01-18 16:58:36.262576,193,2025-01-18 17:01:49.262576,754,3
16803,17,1534,299,2025-02-13 18:34:11.262584,134,2025-02-13 18:36:25.262584,3439,4
16804,42,2358,353,2025-08-21 21:18:21.262592,117,2025-08-21 21:20:18.262592,219,5
16805,5,2282,51,2025-06-01 20:18:01.262600,237,2025-06-01 20:21:58.262600,2490,4
16806,19,2210,213,2024-12-26 13:09:07.262608,240,2024-12-26 13:13:07.262608,2085,5
16807,43,292,50,2025-11-14 09:07:19.262616,146,2025-11-14 09:09:45.262616,3249,3
16808,42,127,343,2025-01-03 18:39:25.262624,205,2025-01-03 18:42:50.262624,2708,5
16809,35,1118,204,2025-09-25 10:48:53.262632,224,2025-09-25 10:52:37.262632,3229,1
16810,22,1951,150,2025-03-27 16:33:20.262640,116,2025-03-27 16:35:16.262640,1789,2
16811,24,1113,92,2025-07-04 14:13:36.262648,30,2025-07-04 14:14:06.262648,2278,1
16812,10,2436,91,2024-12-27 09:46:22.262656,243,2024-12-27 09:50:25.262656,3387,3
16813,2,2297,10,2025-04-13 20:39:34.262664,220,2025-04-13 20:43:14.262664,3543,1
16814,28,181,210,2025-05-14 15:59:08.262672,149,2025-05-14 16:01:37.262672,2896,5
16815,41,1085,195,2025-04-18 18:11:54.262680,139,2025-04-18 18:14:13.262680,177,5
16816,37,1171,388,2025-08-06 12:36:21.262688,224,2025-08-06 12:40:05.262688,2883,3
16817,17,1801,30,2025-07-24 20:53:00.262696,159,2025-07-24 20:55:39.262696,2328,4
16818,6,2329,150,2025-11-08 20:42:40.262704,218,2025-11-08 20:46:18.262704,2292,5
16819,43,1590,92,2025-09-20 19:22:47.262711,90,2025-09-20 19:24:17.262711,1573,1
16820,5,1136,201,2025-05-29 12:38:21.262719,167,2025-05-29 12:41:08.262719,3221,3
16821,39,1711,364,2024-12-22 11:55:40.262728,65,2024-12-22 11:56:45.262728,990,1
16822,7,2345,297,2025-05-19 15:44:13.262735,86,2025-05-19 15:45:39.262735,2723,2
16823,32,691,144,2025-04-06 16:42:47.262743,170,2025-04-06 16:45:37.262743,2249,3
16824,4,562,69,2025-08-05 10:11:52.262751,191,2025-08-05 10:15:03.262751,158,1
16825,21,2359,142,2025-05-25 11:19:23.262759,263,2025-05-25 11:23:46.262759,3038,4
16826,42,390,14,2025-02-26 20:53:31.262767,77,2025-02-26 20:54:48.262767,107,4
16827,32,2054,175,2025-11-08 10:14:06.262775,167,2025-11-08 10:16:53.262775,417,1
16828,18,530,272,2025-09-26 10:28:22.262783,56,2025-09-26 10:29:18.262783,1352,5
16829,33,159,359,2025-09-23 16:15:42.262791,169,2025-09-23 16:18:31.262791,508,5
16830,14,1680,43,2025-08-11 14:35:12.262799,266,2025-08-11 14:39:38.262799,2102,1
16831,6,952,68,2025-04-28 11:57:18.262807,115,2025-04-28 11:59:13.262807,3447,5
16832,11,1219,255,2025-02-09 19:11:07.262815,192,2025-02-09 19:14:19.262815,2461,5
16833,46,230,142,2025-06-05 10:21:27.262823,299,2025-06-05 10:26:26.262823,297,5
16834,20,1530,41,2025-02-01 13:19:14.262831,272,2025-02-01 13:23:46.262831,1263,3
16835,29,1726,87,2025-02-14 16:56:35.262839,224,2025-02-14 17:00:19.262839,3585,5
16836,35,692,329,2025-03-26 10:29:59.262847,269,2025-03-26 10:34:28.262847,835,5
16837,16,133,75,2025-10-20 12:20:43.262854,119,2025-10-20 12:22:42.262854,1160,1
16838,48,949,19,2025-01-17 12:22:57.262863,261,2025-01-17 12:27:18.262863,2901,3
16839,7,1744,268,2024-12-03 19:32:43.262870,59,2024-12-03 19:33:42.262870,2335,2
16840,40,1681,303,2025-01-29 10:58:03.262878,297,2025-01-29 11:03:00.262878,2601,3
